time;count;latitude_TV;longitude_TV;speed_TV;speed km;heading_TV;lap
1579708634.79271;0;41.44965744018555;2.9999621075420664;0.030291901901364326;0.10905084684491158;1.5699061155319214;0
2.632894992828369;1;41.44956970214844;2.9999622421499876;0.030443403869867325;0.10959625393152238;1.569916844367981;0
2.6600589752197266;2;41.4494514465332;2.9999928097428947;0.03156088665127754;0.11361919194459916;1.5699496269226074;0
2.687613010406494;3;41.44925308227539;3.000034073287053;0.03466591611504555;0.12479729801416398;1.5699944496154785;0
2.7152841091156006;4;41.44898223876953;3.000071443321768;0.033674705773591995;0.12122894078493118;1.5700230598449707;0
2.7425081729888916;5;41.44872283935547;3.0000977160374034;0.03135322779417038;0.11287162005901337;1.5700089931488037;0
2.7702829837799072;6;41.4484977722168;3.0000968304801843;0.02921566553413868;0.10517639592289925;1.5699851512908936;0
2.7980129718780518;7;41.44825744628906;3.000059070221018;0.02956440858542919;0.10643187090754509;1.5699827671051025;0
2.825608968734741;8;41.447994232177734;3.0000033355084823;0.030238520354032516;0.10885867327451706;1.5699716806411743;0
2.8543131351470947;9;41.44792175292969;2.999943219932822;0.020113859325647354;0.07240989357233048;1.5699368715286255;0
2.8819620609283447;10;41.44825744628906;2.999889715889414;0.04957868531346321;0.17848326712846757;1.5698965787887573;0
2.9101791381835938;11;41.449005126953125;2.9998320155538067;0.08480001240968704;0.30528004467487335;1.5698516368865967;0
2.936521053314209;12;41.45014953613281;2.9997698486428765;0.11885084956884384;0.42786305844783784;1.569809913635254;0
2.9644501209259033;13;41.45169448852539;2.999708309977681;0.1561974138021469;0.5623106896877289;1.5697680711746216;0
2.992014169692993;14;41.45363235473633;2.99964827613083;0.1904442310333252;0.6855992317199707;1.5697296857833862;0
3.0193140506744385;15;41.45596694946289;2.999583404555271;0.22799447178840637;0.8207800984382629;1.56968355178833;0
3.0479660034179688;16;41.45869445800781;2.9995114055118597;0.2634330093860626;0.9483588337898254;1.5696367025375366;0
3.075148105621338;17;41.46181869506836;2.9994344213239637;0.29954320192337036;1.0783555269241334;1.5695858001708984;0
3.1032261848449707;18;41.46533966064453;2.9993628647672628;0.3353324234485626;1.2071967244148254;1.5695414543151855;0
3.1307671070098877;19;41.46925354003906;2.99930001404789;0.37035924196243286;1.3332932710647583;1.5695005655288696;0
3.157844066619873;20;41.47357177734375;2.999244994223778;0.40683114528656006;1.4645921230316163;1.5694653987884521;0
3.1855809688568115;21;41.4782829284668;2.999189640421816;0.4438377618789673;1.5978159427642822;1.569431185722351;0
3.213442087173462;22;41.4833869934082;2.9991356315641866;0.479015976190567;1.7244575142860412;1.5694000720977783;0
3.240478992462158;23;41.4888916015625;2.9990850987900846;0.5151498317718506;1.854539394378662;1.569370985031128;0
3.2680470943450928;24;41.494789123535156;2.999033697871123;0.5498682856559753;1.9795258283615114;1.5693403482437134;0
3.2966251373291016;25;41.5010871887207;2.998979351631114;0.5875295996665955;2.1151065587997437;1.569309115409851;0
3.3239810466766357;26;41.507774353027344;2.998923400841147;0.6231155395507812;2.2432159423828124;1.5692768096923828;0
3.3513009548187256;27;41.514862060546875;2.99887337240256;0.658374011516571;2.370146441459656;1.569251298904419;0
3.379516124725342;28;41.52234649658203;2.9988333848503363;0.6948127746582031;2.501325988769531;1.569228172302246;0
3.406630039215088;29;41.53023147583008;2.998800132409676;0.732032060623169;2.635315418243408;1.5692108869552612;0
3.4343130588531494;30;41.538509368896484;2.998771225800572;0.7672956585884094;2.762264370918274;1.5691982507705688;0
3.462362051010132;31;41.54718780517578;2.998745526738903;0.803486168384552;2.8925502061843873;1.569189190864563;0
3.490056037902832;32;41.5562629699707;2.9987237897576744;0.8383350968360901;3.0180063486099242;1.569183349609375;0
3.5172860622406006;33;41.56573486328125;2.9987089998968517;0.8761045932769775;3.1539765357971192;1.5691840648651123;0
3.5445239543914795;34;41.57558059692383;2.998706002640201;0.9083142876625061;3.269931435585022;1.5692003965377808;0
3.573284149169922;35;41.58576583862305;2.9987322328241723;0.9395408034324646;3.3823468923568725;1.569238305091858;0
3.600370168685913;36;41.5963020324707;2.9987903448428095;0.9704011082649231;3.493443989753723;1.5692918300628662;0
3.6276309490203857;37;41.6071891784668;2.998873882423771;1.0013219118118286;3.604758882522583;1.5693607330322266;0
3.6547019481658936;38;41.618431091308594;2.998979515672071;1.0345696210861206;3.7244506359100344;1.5694453716278076;0
3.68202805519104;39;41.6300163269043;2.999097088931281;1.065737247467041;3.8366540908813476;1.569535493850708;0
3.709645986557007;40;41.64194869995117;2.999219043212014;1.096737265586853;3.948254156112671;1.5696303844451904;0
3.738981008529663;41;41.65422439575195;2.999343623961589;1.127650499343872;4.05954179763794;1.5697277784347534;0
3.7660140991210938;42;41.66683578491211;2.999474182849707;1.1585917472839355;4.170930290222168;1.5698281526565552;0
3.793966054916382;43;41.67979049682617;2.999611494208973;1.189544439315796;4.282359981536866;1.5699312686920166;0
3.8229870796203613;44;41.693084716796875;2.9997548801758738;1.220518708229065;4.393867349624634;1.5700374841690063;0
3.8502399921417236;45;41.70671844482422;2.999908255986252;1.2515668869018555;4.5056407928466795;1.570151925086975;0
3.8776960372924805;46;41.72069549560547;3.000077679467188;1.2837814092636108;4.621613073348999;1.5702747106552124;0
3.905301094055176;47;41.73501205444336;3.0002605860963962;1.3149224519729614;4.733720827102661;1.57040536403656;0
3.9325661659240723;48;41.749671936035156;3.00045399063098;1.3462738990783691;4.846586036682129;1.570543646812439;0
3.961009979248047;49;41.76467514038086;3.000657876876158;1.376468539237976;4.955286741256714;1.5706887245178223;0
