time;count;latitude_TV;longitude_TV;speed_TV;speed km;heading_TV;lap
1579869378.82721;0;278.55029296875;3.002714781419382;0.23593230545520782;0.8493562996387481;-1.5731985569000244;0
8.696358919143677;1;278.54998779296875;3.002662769390926;0.14163413643836975;0.5098828911781311;-1.5732101202011108;0
8.718005895614624;2;278.5500183105469;3.0025762130866336;0.05846463143825531;0.21047267317771912;-1.5731875896453857;0
8.739698886871338;3;278.55029296875;3.002463200027264;0.034677159041166306;0.12483777254819871;-1.573165774345398;0
8.761604070663452;4;278.5505065917969;3.0023263496480928;0.04983643814921379;0.17941117733716966;-1.5731350183486938;0
8.78407597541809;5;278.5506286621094;3.002197357938969;0.038236383348703384;0.1376509800553322;-1.5730892419815063;0
8.806227922439575;6;278.5506591796875;3.0021659128158995;0.029141781851649284;0.10491041466593742;-1.573050856590271;0
8.828243017196655;7;278.5507507324219;3.002194862666931;0.02777213603258133;0.09997968971729279;-1.5730462074279785;0
8.85128402709961;8;278.5508117675781;3.0022272202879874;0.02792116068303585;0.10051617845892906;-1.5730674266815186;0
8.872907876968384;9;278.55096435546875;3.0022551526393313;0.028370553627610207;0.10213399305939674;-1.5730961561203003;0
8.894948959350586;10;278.5508728027344;3.002290670688419;0.04365044832229614;0.15714161396026613;-1.5731173753738403;0
8.921762943267822;11;278.55029296875;3.0023292376069235;0.0815679132938385;0.2936444878578186;-1.5731370449066162;0
8.940844058990479;12;278.5492248535156;3.0023732935517233;0.1185520738363266;0.42678746581077576;-1.5731619596481323;0
8.963340997695923;13;278.5476989746094;3.0024225545606216;0.1588929444551468;0.5720146000385284;-1.5732026100158691;0
8.987075090408325;14;278.54571533203125;3.0024910179647426;0.19972389936447144;0.7190060377120971;-1.5732507705688477;0
9.009291887283325;15;278.54327392578125;3.0025742714671546;0.24072659015655518;0.8666157245635987;-1.5733025074005127;0
9.032098054885864;16;278.5404052734375;3.002673775555633;0.2812885046005249;1.0126386165618897;-1.5733650922775269;0
9.054079055786133;17;278.53704833984375;3.0027965442445943;0.3223569393157959;1.1604849815368652;-1.5734444856643677;0
9.076442003250122;18;278.53326416015625;3.0029428866360526;0.36288172006607056;1.306374192237854;-1.5735385417938232;0
9.098274946212769;19;278.529052734375;3.0031152632292866;0.40339261293411255;1.4522134065628052;-1.573649525642395;0
9.120625972747803;20;278.5243835449219;3.0033110768914355;0.4421844184398651;1.5918639063835145;-1.573775291442871;0
9.14255690574646;21;278.519287109375;3.0035337645639935;0.4830058217048645;1.7388209581375123;-1.5739191770553589;0
9.164509057998657;22;278.51373291015625;3.0037740313143053;0.5234896540641785;1.8845627546310426;-1.5740718841552734;0
9.18783187866211;23;278.5077209472656;3.0040283074909766;0.5643565058708191;2.031683421134949;-1.574232578277588;0
9.208808898925781;24;278.50128173828125;3.0042958101114268;0.6039501428604126;2.1742205142974855;-1.574402928352356;0
9.231318950653076;25;278.4944152832031;3.004584687976998;0.6423302888870239;2.312389039993286;-1.5745857954025269;0
9.254549980163574;26;278.48712158203125;3.004895187234053;0.6836636662483215;2.461189198493958;-1.5747789144515991;0
9.276551961898804;27;278.4793701171875;3.005223786210262;0.7218642830848694;2.59871141910553;-1.574985384941101;0
9.298187017440796;28;278.47119140625;3.0055719620921817;0.762354850769043;2.744477462768555;-1.5752015113830566;0
9.320730924606323;29;278.46258544921875;3.0059383725934268;0.8026319146156311;2.889474892616272;-1.575426697731018;0
9.342391967773438;30;278.4535217285156;3.0063197581708057;0.841842532157898;3.0306331157684325;-1.5756617784500122;0
9.364449977874756;31;278.4440612792969;3.0067195876067725;0.881410539150238;3.173077940940857;-1.575905203819275;0
9.386332988739014;32;278.43414306640625;3.007136251475934;0.9204948544502258;3.313781476020813;-1.5761576890945435;0
9.408102989196777;33;278.4237976074219;3.0075698781268048;0.9600999355316162;3.4563597679138183;-1.576417326927185;0
9.430315017700195;34;278.4129943847656;3.0080219276438824;0.9977352619171143;3.5918469429016113;-1.5766884088516235;0
9.453013896942139;35;278.40179443359375;3.00849491174917;1.0389683246612549;3.7402859687805177;-1.5769681930541992;0
9.475970983505249;36;278.39013671875;3.008987827614577;1.078439712524414;3.8823829650878907;-1.5772582292556763;0
9.496782064437866;37;278.3780517578125;3.0095034876307714;1.1180747747421265;4.0250691890716555;-1.577558994293213;0
9.51881194114685;38;278.36553955078125;3.0100400370461076;1.1567230224609375;4.164202880859375;-1.5778709650039673;0
9.54069209098816;39;278.35260009765625;3.0105989055226705;1.1963670253753662;4.306921291351318;-1.5781950950622559;0
9.562957048416138;40;278.3392028808594;3.0111783848832596;1.2370672225952148;4.453442001342774;-1.5785239934921265;0
9.586768865585327;41;278.32537841796875;3.0117743176176925;1.2776926755905151;4.599693632125855;-1.5788583755493164;0
9.607831954956055;42;278.31109619140625;3.0123873730067245;1.3163443803787231;4.738839769363404;-1.579201102256775;0
9.629824876785278;43;278.29638671875;3.0130259214941586;1.3571159839630127;4.8856175422668455;-1.5795584917068481;0
9.653727054595947;44;278.2812194824219;3.0137021058573237;1.3997671604156494;5.039161777496338;-1.5799319744110107;0
9.675572872161865;45;278.2655944824219;3.0144136048966774;1.4410946369171143;5.187940692901612;-1.580323338508606;0
9.697535037994385;46;278.24951171875;3.0151580030543723;1.4820884466171265;5.335518407821655;-1.580729603767395;0
9.724130868911743;47;278.2330017089844;3.015938951810919;1.524914264678955;5.489691352844239;-1.5811513662338257;0
9.743381023406982;48;278.21600341796875;3.0167418469798806;1.562732219696045;5.625835990905762;-1.5815755128860474;0
