time;count_SV;latitude_SV;longitude_SV;speed_SV;speed km;heading_SV;PID Error;Theta Error;lap_SV
6.164847135543823;0;21.449262619018555;6.999994780307405;0.024044448509812355;0.08656001463532448;1.5700006484985352;0.0;0.0;0
6.300880193710327;1;21.449138641357422;6.999992255314578;0.021353568881750107;0.07687284797430038;1.5700000524520874;0.0;0.0;0
6.514135122299194;2;21.448976516723633;6.999987408623147;0.021245991811156273;0.07648557052016258;1.5699952840805054;17.56247901916504;0.0;0
6.541637182235718;3;21.448841094970703;6.999983862341618;0.01927514374256134;0.06939051747322082;1.5699937343597412;15.397159576416016;-0.19657403230667114;0
6.569339036941528;4;21.44873046875;6.999981959573631;0.018452798947691917;0.0664300762116909;1.569993019104004;15.397292137145996;-0.1965710073709488;0
6.596903085708618;5;21.448633193969727;6.999980721208181;0.017667388543486595;0.06360259875655175;1.5699924230575562;15.39739990234375;-0.19656914472579956;0
6.624415159225464;6;21.44854164123535;6.999982983761587;0.017596103250980377;0.06334597170352936;1.5699940919876099;15.397117614746094;-0.19656914472579956;0
6.659569025039673;7;21.448450088500977;6.9999890931423625;0.017688389867544174;0.06367820352315903;1.569998025894165;15.397298812866211;-0.19656914472579956;0
6.689927101135254;8;21.44835662841797;6.999997561128892;0.01761380024254322;0.0634096808731556;1.5700030326843262;15.39708137512207;-0.19656914472579956;0
6.731316089630127;9;21.448266983032227;7.00000684791111;0.017463231459259987;0.06286763325333596;1.5700092315673828;15.39708137512207;-0.19656914472579956;0
6.772248983383179;10;21.44818115234375;7.0000161616494285;0.01731695607304573;0.06234104186296463;1.57001531124115;15.397171020507812;-0.19656914472579956;0
6.806540012359619;11;21.448097229003906;7.000025072520051;0.017203379422426224;0.06193216592073441;1.570021390914917;15.397256851196289;-0.19656914472579956;0
6.834398984909058;12;21.448017120361328;7.0000333898547495;0.017141826450824738;0.06171057522296906;1.5700268745422363;15.396589279174805;-0.19656914472579956;0
6.864703178405762;13;21.44793701171875;7.000041120986582;0.017109882086515427;0.06159557551145554;1.5700323581695557;15.396669387817383;-0.19656914472579956;0
6.892930030822754;14;21.447856903076172;7.000048388168831;0.01711893267929554;0.06162815764546394;1.5700371265411377;15.396749496459961;-0.19656914472579956;0
6.919878005981445;15;21.447830200195312;7.0000577778393875;0.01686716079711914;0.06072177886962891;1.5700526237487793;15.395971298217773;-0.19656914472579956;0
6.946737051010132;16;21.448209762573242;7.000049851958629;0.052082885056734085;0.18749838620424272;1.5700451135635376;15.394818305969238;-0.19656914472579956;0
6.973743200302124;17;21.44904899597168;6.999964282816273;0.09340608865022659;0.33626191914081577;1.5699821710586548;15.394818305969238;-0.19656914472579956;0
7.401710033416748;18;21.44999885559082;6.9998258421996935;0.06972654163837433;0.2510155498981476;1.5698730945587158;15.3939790725708;-0.19656914472579956;0
7.428778171539307;19;21.450387954711914;6.9997521487307335;0.017434267327189445;0.062763362377882;1.5698341131210327;15.393019676208496;-0.19656914472579956;0
7.45572304725647;20;21.450241088867188;6.999763368252107;0.03132690489292145;0.11277685761451721;1.5698497295379639;15.39194393157959;-0.19656914472579956;0
7.482701063156128;21;21.449851989746094;6.999823358795021;0.04545286297798157;0.16363030672073364;1.5698933601379395;15.39208984375;-0.19656914472579956;0
7.510219097137451;22;21.449262619018555;6.999894376287341;0.06502200663089752;0.2340792238712311;1.569945216178894;15.392483711242676;-0.19656914472579956;0
7.537809133529663;23;21.44846534729004;6.99995202703697;0.07906558364629745;0.28463610112667087;1.5699808597564697;15.392431259155273;-0.19656914472579956;0
7.564518213272095;24;21.44763946533203;6.9999982942704815;0.07272269576787949;0.26180170476436615;1.570021152496338;15.393223762512207;-0.19656914472579956;0
7.59172511100769;25;21.446935653686523;7.00004165288152;0.05941937491297722;0.213909749686718;1.5700600147247314;15.39404296875;-0.19656914472579956;0
7.61898398399353;26;21.446443557739258;7.000079855855824;0.03747761622071266;0.1349194183945656;1.5700924396514893;15.394109725952148;-0.19656914472579956;0
7.64647912979126;27;21.446226119995117;7.00010709754814;0.018649736419320107;0.06713905110955239;1.5701122283935547;15.394599914550781;-0.19656914472579956;0
7.673947095870972;28;21.446186065673828;7.000123658105321;0.015769412741065025;0.056769885867834095;1.570120930671692;15.394818305969238;-0.19656914472579956;0
7.701585054397583;29;21.44617462158203;7.000125628468728;0.015569162555038929;0.056048985198140146;1.570122480392456;15.3942289352417;-0.19656914472579956;0
7.729196071624756;30;21.44613265991211;7.0001165261276075;0.01652771793305874;0.05949978455901146;1.5701172351837158;15.394240379333496;-0.19656914472579956;0
7.756007194519043;31;21.44603729248047;7.000105294926423;0.01865296997129917;0.06715069189667702;1.5701135396957397;15.394280433654785;-0.19656914472579956;0
7.783344984054565;32;21.44591522216797;7.000096122933953;0.019482893869280815;0.07013841792941093;1.570111870765686;15.393729209899902;-0.19656914472579956;0
7.810890197753906;33;21.445764541625977;7.000087238628545;0.022436771541833878;0.08077237755060196;1.5701128244400024;15.39384651184082;-0.19656914472579956;0
7.838152170181274;34;21.445571899414062;7.000079926865388;0.024763496592640877;0.08914858773350716;1.57012140750885;15.393342971801758;-0.19656914472579956;0
7.865617036819458;35;21.445337295532227;7.0000741106219575;0.02817670628428459;0.10143614262342453;1.570127010345459;15.393529891967773;-0.19656914472579956;0
7.893198013305664;36;21.44507598876953;7.00006730596382;0.029457347467541695;0.10604645088315011;1.5701329708099365;15.393758773803711;-0.19656914472579956;0
7.921166181564331;37;21.444786071777344;7.000059102556713;0.032728902995586395;0.11782405078411103;1.570137619972229;15.393356323242188;-0.19656914472579956;0
