time;count_SV;latitude_SV;longitude_SV;speed_SV;speed km;heading_SV;PID Error;Theta Error;lap_SV
3.967924118041992;0;1.4497359991073608;6.999999613451686;0.1916472166776657;0.6899299800395966;1.5699996948242188;0.0;0.0;0
3.995349168777466;1;1.4498507976531982;7.000000065162758;0.09812144190073013;0.3532371908426285;1.5700002908706665;0.0;0.0;0
4.022706031799316;2;1.4497393369674683;7.000000240404903;0.021353498101234436;0.07687259316444398;1.5700017213821411;0.0;0.0;0
4.050320148468018;3;1.4495892524719238;6.999999801503422;0.028123201802372932;0.10124352648854255;1.5700031518936157;0.0;0.0;0
4.078330039978027;4;1.44953191280365;6.999999643278682;0.028542211279273033;0.10275196060538293;1.570003867149353;0.0;0.0;0
4.105394124984741;5;1.4494844675064087;6.999999656445788;0.027871161699295044;0.10033618211746216;1.5700029134750366;0.0;0.0;0
4.132745027542114;6;1.4494013786315918;6.999998827556423;0.027828756719827652;0.10018352419137955;1.5700026750564575;16.53975486755371;0.0;0
4.1602959632873535;7;1.4492974281311035;6.999996054599973;0.027113771066069603;0.09760957583785057;1.5700002908706665;16.539831161499023;0.0;0
4.187669038772583;8;1.4492299556732178;6.999991514924425;0.018694868311285973;0.0673015259206295;1.569998025894165;16.539928436279297;0.0;0
4.2153639793396;9;1.4491440057754517;6.999985425412999;0.01718103513121605;0.06185172647237778;1.5699931383132935;16.53969383239746;0.0;0
4.2427191734313965;10;1.4490487575531006;6.999978366412169;0.01781102456152439;0.06411968842148781;1.5699890851974487;16.539772033691406;0.0;0
4.270112037658691;11;1.448956847190857;6.999970707062549;0.01739894226193428;0.06263619214296341;1.5699831247329712;16.539857864379883;0.0;0
4.297734975814819;12;1.4488682746887207;6.9999630388148395;0.017572496086359024;0.06326098591089249;1.5699785947799683;16.53972625732422;0.0;0
4.325422048568726;13;1.4487831592559814;6.999955442671159;0.017159389331936836;0.06177380159497261;1.5699726343154907;16.539806365966797;0.0;0
4.354371070861816;14;1.4486992359161377;6.999948144200481;0.01738417148590088;0.06258301734924317;1.5699682235717773;16.53988265991211;0.0;0
4.381721019744873;15;1.4488226175308228;6.999945854352025;0.030425695702433586;0.10953250452876091;1.5699728727340698;16.54064178466797;-0.37969493865966797;0
4.409368991851807;16;1.4494093656539917;6.999902444807135;0.07028961926698685;0.2530426293611527;1.5699347257614136;16.540525436401367;-0.3797016143798828;0
4.436793088912964;17;1.4504538774490356;6.999768643756808;0.11227509379386902;0.4041903376579285;1.569841980934143;16.54372215270996;-0.37967172265052795;0
4.464331150054932;18;1.4519405364990234;6.9995363285903185;0.15203294157981873;0.5473185896873475;1.569684386253357;16.54270362854004;-0.3795912265777588;0
4.491971015930176;19;1.4538671970367432;6.999205126622671;0.1938726156949997;0.6979414165019989;1.569454312324524;16.541236877441406;-0.3794492483139038;0
4.519437074661255;20;1.4562339782714844;6.998780502776222;0.2349523901939392;0.8458286046981812;1.56916344165802;16.54613494873047;-0.3792381286621094;0
4.54726505279541;21;1.4590439796447754;6.998267536609115;0.2756052315235138;0.9921788334846496;1.5688143968582153;16.543779373168945;-0.37896978855133057;0
4.5744969844818115;22;1.4622975587844849;6.997663943956846;0.3167251646518707;1.1402105927467348;1.5684030055999756;16.540979385375977;-0.3786470890045166;0
4.603227138519287;23;1.465994954109192;6.996966577706978;0.35814377665519714;1.2893175959587098;1.5679280757904053;16.54753875732422;-0.3782658278942108;0
4.630333185195923;24;1.4701346158981323;6.996176460476949;0.3979437053203583;1.4325973391532898;1.5673927068710327;16.543846130371094;-0.3778246343135834;0
4.657896995544434;25;1.474716067314148;6.995280128056686;0.440225750207901;1.5848127007484436;1.5667842626571655;16.539709091186523;-0.3773266673088074;0
4.685206174850464;26;1.4797379970550537;6.994283327624581;0.48160630464553833;1.733782696723938;1.5661112070083618;16.547903060913086;-0.3767586648464203;0
4.7128331661224365;27;1.485203504562378;6.993192713063655;0.5229858160018921;1.8827489376068116;1.5653785467147827;16.542869567871094;-0.3761293590068817;0
4.740378141403198;28;1.4911137819290161;6.992009149404753;0.564289391040802;2.031441807746887;1.5645862817764282;16.537389755249023;-0.37544408440589905;0
4.7734949588775635;29;1.4974690675735474;6.990731919028835;0.6055039167404175;2.179814100265503;1.5637341737747192;16.547229766845703;-0.37470290064811707;0
4.801040172576904;30;1.5042698383331299;6.98936058018394;0.6469702124595642;2.329092764854431;1.5628232955932617;16.54085350036621;-0.37390556931495667;0
4.829148054122925;31;1.5115160942077637;6.987894526730248;0.688303530216217;2.4778927087783815;1.5618541240692139;16.534029006958008;-0.3730531334877014;0
4.8560471534729;32;1.5192077159881592;6.98633338270099;0.7296801209449768;2.6268484354019166;1.5608272552490234;16.545522689819336;-0.3721460700035095;0
4.88332200050354;33;1.527344822883606;6.984676647487114;0.7710562348365784;2.7758024454116823;1.5597432851791382;16.537799835205078;-0.37118494510650635;0
4.91223406791687;34;1.5359272956848145;6.98292369100796;0.8125682473182678;2.9252456903457644;1.5586029291152954;16.542728424072266;-0.36910298466682434;0
4.938467025756836;35;1.5449552536010742;6.981073891835602;0.8539485931396484;3.0742149353027344;1.5574065446853638;16.542728424072266;-0.36910298466682434;0
4.965911149978638;36;1.5544284582138062;6.97912649880558;0.895424485206604;3.2235281467437744;1.556154727935791;16.53365707397461;-0.36798322200775146;0
4.993713140487671;37;1.5643471479415894;6.977080529299576;0.9368640780448914;3.372710680961609;1.5548479557037354;16.046192169189453;-0.3668115735054016;0
