time;count;latitude_TV;longitude_TV;speed_TV;speed km;heading_TV;lap
1580219575.673926;0;41.44939422607422;3.00000912696216;0.03270024433732033;0.11772087961435318;1.5699659585952759;0
5.077831029891968;1;41.449153900146484;3.0000498788342647;0.035915128886699677;0.12929446399211883;1.570009469985962;0
5.105452060699463;2;41.448883056640625;3.000088548291668;0.03325763717293739;0.11972749382257462;1.570027232170105;0
5.132580041885376;3;41.448585510253906;3.0001203880573857;0.03530671074986458;0.1271041586995125;1.5700116157531738;0
5.160148859024048;4;41.44825744628906;3.0001441970340266;0.03533390164375305;0.127202045917511;1.5699844360351562;0
5.1877100467681885;5;41.447898864746094;3.0001407506261084;0.0376439169049263;0.1355181008577347;1.5699656009674072;0
5.2153260707855225;6;41.447547912597656;3.0001070740254145;0.03348442167043686;0.1205439180135727;1.5699334144592285;0
5.242694854736328;7;41.44723892211914;3.000049443719848;0.03215688839554787;0.11576479822397233;1.5698782205581665;0
5.2703938484191895;8;41.44694137573242;2.9999747583447562;0.0325254388153553;0.11709157973527909;1.5698020458221436;0
5.297796964645386;9;41.44663619995117;2.999880411974263;0.033804912120103836;0.12169768363237381;1.5697051286697388;0
5.32547402381897;10;41.44633865356445;2.99976785589529;0.033209096640348434;0.11955274790525437;1.5695974826812744;0
5.352823972702026;11;41.446041107177734;2.999642788029715;0.03357608988881111;0.12087392359972;1.569483757019043;0
5.38037896156311;12;41.44575500488281;2.9995099561432537;0.03296375274658203;0.11866950988769531;1.5693657398223877;0
5.4080328941345215;13;41.445472717285156;2.9993733961046556;0.03330503776669502;0.11989813596010208;1.5692476034164429;0
5.435312986373901;14;41.4451904296875;2.999234992830538;0.03289324790239334;0.11841569244861604;1.5691287517547607;0
5.462869882583618;15;41.44491195678711;2.9990958580103833;0.033378493040800095;0.12016257494688035;1.5690079927444458;0
5.49049186706543;16;41.44462966918945;2.998956405626589;0.03292614594101906;0.11853412538766861;1.5688878297805786;0
5.5178749561309814;17;41.4443473815918;2.998816480185691;0.033545028418302536;0.12076210230588913;1.5687670707702637;0
5.545358896255493;18;41.44406509399414;2.998676362110518;0.03300857171416283;0.11883085817098618;1.5686472654342651;0
5.572751998901367;19;41.44377899169922;2.998536416209977;0.03356452286243439;0.1208322823047638;1.5685278177261353;0
5.6005539894104;20;41.44349670410156;2.9983964230771036;0.033161524683237076;0.11938148885965348;1.5684070587158203;0
5.627989053726196;21;41.44321060180664;2.998256548086547;0.033681005239486694;0.1212516188621521;1.5682880878448486;0
5.655264854431152;22;41.44292449951172;2.9981170338010705;0.03321932628750801;0.11958957463502884;1.5681686401367188;0
5.682836055755615;23;41.44263458251953;2.997977774303796;0.03389262035489082;0.12201343327760697;1.5680487155914307;0
5.7106568813323975;24;41.442344665527344;2.997838767196363;0.0333721786737442;0.12013984322547913;1.5679293870925903;0
5.737771034240723;25;41.442054748535156;2.9977000104795613;0.03393696993589401;0.12217309176921845;1.5678104162216187;0
5.765467882156372;26;41.4417610168457;2.9975611927021504;0.03360072895884514;0.1209626242518425;1.5676898956298828;0
5.793223857879639;27;41.44146728515625;2.997422489696229;0.03420897573232651;0.12315231263637542;1.5675708055496216;0
6.219529867172241;28;41.44116973876953;2.9972844592350647;0.033749282360076904;0.12149741649627686;1.5674511194229126;0
6.219575881958008;29;41.44087219238281;2.997148875444712;0.034571029245853424;0.12445570528507233;1.5673304796218872;0
6.21969199180603;30;41.44056701660156;2.997014634788331;0.034031666815280914;0.1225140005350113;1.5672107934951782;0
6.219729900360107;31;41.44026184082031;2.9968803700514433;0.034635838121175766;0.12468901723623275;1.5670924186706543;0
6.21980094909668;32;41.43995666503906;2.996747760626957;0.03415443003177643;0.12295594811439514;1.566972017288208;0
6.219840049743652;33;41.43965148925781;2.9966151454120094;0.03481750190258026;0.12534300684928895;1.566853642463684;0
6.219881057739258;34;41.4393424987793;2.9964827621506274;0.034314967691898346;0.12353388369083405;1.5667340755462646;0
6.21991491317749;35;41.439029693603516;2.9963513497433327;0.035013459622859955;0.12604845464229583;1.5666160583496094;0
6.21997594833374;36;41.438720703125;2.996219540490345;0.03441040217876434;0.12387744784355163;1.5664979219436646;0
6.220011949539185;37;41.43840789794922;2.9960886852801902;0.03524108976125717;0.12686792314052583;1.5663790702819824;0
6.220052003860474;38;41.43809127807617;2.995956226856706;0.034611549228429794;0.12460157722234726;1.566260814666748;0
6.220087051391602;39;41.43777847290039;2.995822394733398;0.035477928817272186;0.12772054374217987;1.566141963005066;0
6.220120906829834;40;41.43746566772461;2.995687857439837;0.03483855351805687;0.12541879266500475;1.566023826599121;0
6.2201550006866455;41;41.4371452331543;2.995553086757059;0.035710375756025314;0.12855735272169114;1.5659053325653076;0
6.220190048217773;42;41.436824798583984;2.995417857889297;0.035272784531116486;0.12698202431201935;1.5657851696014404;0
6.233057975769043;43;41.436500549316406;2.995282458751677;0.03608385846018791;0.1299018904566765;1.5656663179397583;0
6.260704040527344;44;41.43617248535156;2.995148213200709;0.035627808421850204;0.12826011031866075;1.5655465126037598;0
6.28800892829895;45;41.43584060668945;2.9950156801118006;0.03660253807902336;0.1317691370844841;1.5654263496398926;0
6.315837860107422;46;41.435508728027344;2.994884419168892;0.03598996624350548;0.12956387847661974;1.5653067827224731;0
6.34317684173584;47;41.4351692199707;2.994753079386337;0.036818813532590866;0.13254772871732712;1.5651885271072388;0
6.37064790725708;48;41.43483352661133;2.9946233252767853;0.03625413775444031;0.1305148959159851;1.565068244934082;0
